,0
1876,68.783936
1877,51.972656
1878,52.43565
1879,64.76703
1880,57.38662
1881,59.13286
1882,50.567352
1883,64.77881
1884,53.67447
1885,63.897243
1886,62.461796
1887,66.664215
1888,55.729713
1889,54.935497
1890,87.06005
1891,68.82216
1892,79.10791
1893,62.059906
1894,56.68431
1895,38.411686
1896,96.88533
1897,46.15497
1898,60.711952
1899,53.006775
1900,63.091736
1901,60.882423
1902,48.38582
1903,53.392776
1904,65.78256
1905,33.782593
1906,56.128242
1907,67.07931
1908,68.551346
1909,67.74896
1910,64.97821
1911,56.865944
1912,53.90115
1913,62.266953
1914,69.462425
1915,59.025448
1916,50.767525
1917,49.488617
1918,34.32373
1919,74.53426
1920,43.147003
1921,55.17413
1922,54.268364
1923,48.2341
1924,47.887016
1925,74.464584
1926,51.57988
1927,68.64505
1928,63.687977
1929,53.479393
1930,44.78875
1931,63.294716
1932,76.51356
1933,60.801056
1934,67.13208
1935,90.3878
1936,59.351143
1937,45.450935
1938,60.67735
1939,69.954346
1940,76.74501
1941,60.65531
1942,94.122826
1943,79.18675
1944,66.69139
1945,55.845512
1946,55.503654
1947,80.823105
1948,94.829315
1949,75.04858
1950,47.248825
1951,75.44548
1952,39.39237
1953,59.89601
1954,40.963676
1955,64.00806
1956,52.1129
1957,58.696404
1958,61.036972
1959,76.64935
1960,81.26562
1961,106.66916
1962,45.677822
1963,49.623436
1964,45.444824
1965,59.188103
1966,53.330605
1967,44.180546
1968,85.1969
1969,45.575836
1970,31.361464
1971,67.91559
1972,52.14846
1973,59.49982
1974,54.60926
1975,49.810738
1976,54.222305
1977,56.951103
1978,58.94507
1979,57.64083
1980,59.610664
1981,58.12863
1982,81.6844
1983,56.652653
1984,54.334805
1985,58.36182
1986,43.976242
1987,79.642685
1988,59.395725
1989,63.14837
1990,69.01308
1991,38.428185
1992,53.27495
1993,76.902695
1994,54.62619
1995,48.44644
1996,68.87097
1997,79.104355
1998,58.81467
1999,58.29053
2000,37.956863
2001,65.91448
2002,54.813927
2003,52.405613
2004,56.844727
2005,57.55018
2006,62.36382
2007,60.90825
2008,45.651295
2009,29.86684
2010,64.299835
2011,38.377396
2012,56.179214
2013,112.921906
2014,79.273056
2015,64.972534
2016,68.04738
2017,30.61985
2018,57.568954
2019,71.72746
2020,63.755848
2021,103.911865
2022,59.632614
2023,68.55603
2024,56.97146
2025,52.33477
2026,60.4529
2027,53.36723
2028,81.02313
2029,47.702415
2030,73.57323
2031,55.640182
2032,98.3162
2033,91.882164
2034,87.98869
2035,109.871704
2036,59.641006
2037,75.51223
2038,73.21428
2039,73.112366
2040,50.593643
2041,107.855606
2042,60.507393
2043,67.04124
2044,62.15562
2045,67.463425
2046,59.446495
2047,101.78834
2048,50.83555
2049,71.602425
2050,96.32618
2051,57.34625
2052,55.993397
2053,37.95886
2054,47.9884
2055,62.037643
2056,57.677532
2057,87.8644
2058,67.84133
2059,68.330124
2060,57.138496
2061,55.380264
2062,62.174892
2063,62.73311
2064,44.96443
2065,82.666885
2066,54.451706
2067,84.68827
2068,92.04459
2069,52.16442
2070,78.34804
2071,42.69586
2072,50.975014
2073,56.15902
2074,71.98351
2075,45.422825
2076,52.601418
2077,85.23439
2078,64.686935
2079,53.056133
2080,53.55691
2081,73.22088
2082,56.771492
2083,100.84282
2084,54.203796
2085,58.049545
2086,58.23114
2087,81.97179
2088,71.115425
2089,69.358536
2090,102.98504
2091,66.72366
2092,66.33094
2093,74.48792
2094,70.1019
2095,66.137634
2096,82.49943
2097,58.808605
2098,61.492943
2099,86.18476
2100,54.199593
2101,64.65306
2102,71.75992
2103,73.86141
2104,72.929794
2105,72.77879
2106,82.24124
2107,50.8956
2108,59.215702
2109,73.654274
2110,75.41142
2111,30.833145
2112,58.44368
2113,65.60742
2114,50.591385
2115,39.524685
2116,42.841446
2117,56.594276
2118,44.0591
2119,70.81511
2120,47.36181
2121,58.353954
2122,51.48168
2123,50.7845
2124,70.235596
2125,79.10573
2126,55.17872
2127,75.99031
2128,66.160904
2129,44.157104
2130,74.7435
2131,56.667984
2132,58.096935
2133,60.418316
2134,73.40927
2135,74.86928
2136,70.98297
2137,32.108604
2138,46.55822
2139,87.30519
2140,64.2176
2141,74.54782
2142,82.62697
2143,89.29213
2144,62.50338
2145,86.34204
2146,61.86686
2147,65.38715
2148,42.2494
2149,50.79638
2150,63.355175
2151,62.104073
2152,54.00795
2153,66.71324
2154,60.804108
2155,62.525116
2156,73.798615
2157,61.646957
2158,60.57763
2159,56.175106
2160,48.19834
2161,43.58768
2162,79.38646
2163,83.206604
2164,42.11473
2165,65.54202
2166,66.34338
2167,60.471138
2168,48.887318
2169,59.038635
2170,71.97859
2171,62.522976
2172,83.22409
2173,70.24211
2174,64.66661
2175,67.86455
2176,53.858196
2177,51.019253
2178,50.196896
2179,53.035755
2180,59.720676
2181,61.339912
2182,61.52066
2183,78.9294
2184,67.12575
2185,84.320786
2186,77.55875
2187,54.139084
2188,85.90958
2189,72.54091
2190,66.473854
2191,76.81191
2192,61.155563
2193,47.714214
2194,80.82663
2195,53.677986
2196,71.08797
2197,50.281666
2198,55.126938
2199,64.88636
2200,55.529297
2201,71.37547
2202,72.18195
2203,49.80028
2204,66.38425
2205,69.864426
2206,59.287453
2207,87.19249
2208,81.43979
2209,83.923485
2210,69.05237
2211,74.70532
2212,65.87769
2213,107.69827
2214,57.972652
2215,68.99303
2216,48.56856
2217,82.478935
2218,69.0123
2219,48.32081
2220,73.821785
2221,36.137592
2222,106.58182
2223,84.51599
2224,62.162518
2225,69.84755
2226,68.234024
2227,65.25464
2228,67.073715
2229,67.482666
2230,62.083263
2231,34.28158
2232,54.527275
2233,67.74408
2234,74.47695
2235,62.92725
2236,65.045166
2237,58.645565
2238,39.960236
2239,126.98183
2240,51.517086
2241,75.01655
2242,68.41823
2243,62.454422
2244,66.49418
2245,54.13608
2246,58.955696
2247,63.562706
2248,34.551956
2249,78.160995
2250,63.98242
2251,62.5776
2252,77.53414
2253,44.399506
2254,47.818245
2255,47.400917
2256,73.73051
2257,55.620926
2258,81.08566
2259,68.21451
2260,45.979576
2261,71.33661
2262,49.890106
2263,105.51148
2264,42.013268
2265,63.136543
2266,53.972595
2267,65.13394
2268,51.281425
2269,70.26918
2270,44.129715
2271,64.37232
2272,52.614456
2273,44.142384
2274,68.745026
2275,51.56382
2276,55.618637
2277,50.856926
2278,72.406906
2279,75.60033
2280,48.025986
2281,72.8001
2282,50.08986
2283,82.64088
2284,62.48618
2285,90.127304
2286,56.241844
2287,49.469055
2288,57.07695
2289,67.623726
2290,91.14169
2291,68.979256
2292,49.233356
2293,47.514465
2294,62.417953
2295,47.009384
2296,49.593895
2297,80.23407
2298,52.169556
2299,57.401184
2300,32.579975
2301,46.057644
2302,81.34113
2303,47.808144
2304,63.23208
2305,53.076874
2306,100.4618
2307,93.10535
2308,74.06419
2309,79.91138
2310,46.741287
2311,68.1521
2312,72.94046
2313,98.22762
2314,64.573296
2315,94.02799
2316,68.94535
2317,56.425465
2318,53.132347
2319,76.07442
2320,88.907135
2321,43.460396
2322,62.717514
2323,40.271812
2324,55.780766
2325,55.791546
2326,65.36943
2327,52.108116
2328,47.470623
2329,62.663223
2330,91.966095
2331,60.506683
2332,88.19651
2333,38.74103
2334,39.20938
2335,58.66194
2336,56.67985
2337,50.352013
2338,66.34306
2339,62.10843
2340,77.20711
2341,79.14859
2342,63.59029
2343,68.851776
2344,64.85913
2345,51.570175
2346,42.654503
2347,54.50465
2348,71.001144
2349,60.513245
2350,61.506104
2351,91.46577
2352,70.76418
2353,61.806488
2354,73.28851
2355,60.828114
2356,56.238293
2357,67.57028
2358,85.77381
2359,37.872253
2360,61.83458
2361,59.65709
2362,56.078423
2363,30.030893
2364,35.199654
2365,53.127396
2366,97.21985
2367,105.14166
2368,41.33474
2369,62.565018
2370,97.992584
2371,86.13763
2372,89.86485
2373,46.9506
2374,74.03702
2375,81.37981
2376,70.8463
2377,81.99904
2378,50.824505
2379,52.082268
2380,63.167492
2381,61.736687
2382,60.52704
2383,54.60206
2384,69.84315
2385,54.234375
2386,70.10622
2387,101.46985
2388,52.19311
2389,71.91597
2390,66.43318
2391,38.134827
2392,73.533554
2393,46.07429
2394,74.99132
2395,57.478714
2396,71.27426
2397,43.382782
2398,58.436462
2399,66.78841
2400,54.018917
2401,97.19502
2402,80.68324
2403,62.45882
2404,61.110466
2405,83.19109
2406,57.448357
2407,80.94771
2408,50.47842
2409,64.54733
2410,73.715
2411,65.41385
2412,76.21831
2413,70.853745
2414,75.372284
2415,66.714355
2416,86.065735
2417,76.75843
2418,61.265343
2419,73.397766
2420,57.290176
2421,77.13749
2422,47.07392
2423,59.91368
2424,69.78879
2425,66.30348
2426,52.09208
2427,81.851746
2428,58.976955
2429,65.66405
2430,83.34736
2431,62.141186
2432,87.52311
2433,35.37316
2434,55.181957
2435,66.51445
2436,51.456245
2437,57.94504
2438,52.137672
2439,53.35469
2440,62.265373
2441,52.46914
2442,60.50377
2443,56.23842
2444,70.43309
2445,57.166534
2446,158.47455
2447,48.35191
2448,53.29917
2449,57.143826
2450,68.18055
2451,71.6949
2452,57.47383
2453,64.894684
2454,80.66318
2455,66.08472
2456,63.94171
2457,73.1419
2458,65.69537
2459,72.626785
2460,55.407078
2461,37.17019
2462,87.83997
2463,62.673306
2464,60.167877
2465,53.883038
2466,80.66084
2467,84.81488
2468,45.2639
2469,50.23433
2470,80.50571
2471,24.873825
2472,67.00209
2473,87.02441
2474,73.443634
2475,48.837658
2476,60.31149
2477,60.31182
2478,66.10191
2479,54.95024
2480,74.46175
2481,61.77398
2482,50.539375
2483,72.48256
2484,59.253395
2485,76.22196
2486,77.16882
2487,48.036858
2488,68.472855
2489,68.114426
2490,58.45611
2491,83.823654
2492,70.84421
2493,61.462143
2494,56.71831
2495,78.106155
2496,49.497627
2497,74.36252
2498,68.8071
2499,57.81008
2500,58.73138
2501,66.660934
2502,91.29643
2503,59.83194
2504,72.517105
2505,63.189167
2506,69.589035
2507,72.86638
2508,66.96917
2509,76.33016
2510,47.532814
2511,73.57478
2512,59.094097
2513,58.51289
2514,81.55583
2515,40.14128
2516,67.35179
2517,78.101715
2518,54.97927
2519,38.49992
2520,62.148018
2521,60.70791
2522,99.36893
2523,51.016747
2524,65.982956
2525,53.755398
2526,80.75002
2527,64.103546
2528,65.35711
2529,54.091675
2530,82.14018
2531,68.08911
2532,70.13401
2533,72.36629
2534,94.194855
2535,79.23787
2536,76.31945
2537,98.854095
2538,46.526096
2539,93.305145
2540,113.47384
2541,56.93755
2542,74.531845
2543,71.88606
2544,54.589962
2545,67.1268
2546,56.301655
2547,84.70143
2548,40.086212
2549,76.081894
2550,57.983425
2551,69.599594
2552,58.344402
2553,61.037262
2554,80.9857
2555,45.250225
2556,72.37857
2557,43.26393
2558,68.91374
2559,73.94368
2560,64.74177
2561,83.195496
2562,65.546585
2563,49.048172
2564,106.108536
2565,37.75831
2566,62.60662
2567,89.80058
2568,40.28636
2569,51.444733
2570,62.60219
2571,76.66084
2572,51.44686
2573,76.10552
2574,71.97211
2575,87.85746
2576,75.61752
2577,44.049408
2578,61.9204
2579,71.23537
2580,67.90581
2581,94.61296
2582,87.72792
2583,59.34433
2584,51.77128
2585,55.68529
2586,59.701668
2587,64.673256
2588,61.052505
2589,58.00785
2590,63.01102
2591,54.308727
2592,98.949356
2593,72.98491
2594,57.244225
2595,72.01652
2596,45.285667
2597,56.2154
2598,66.0005
2599,58.193867
2600,41.31461
2601,52.94477
2602,69.19705
2603,57.630028
2604,65.952286
2605,66.087494
2606,71.79556
2607,61.62503
2608,66.448425
2609,54.547325
2610,61.310925
2611,55.406372
2612,68.836464
2613,66.46756
2614,97.17839
2615,63.327873
2616,49.19942
2617,71.31906
2618,63.022926
2619,50.73552
2620,60.774097
2621,68.03416
2622,57.357132
2623,53.17602
2624,45.37449
2625,60.39163
2626,61.418144
2627,56.73804
2628,96.07716
2629,57.11048
2630,92.76129
2631,62.017765
2632,60.1587
2633,53.785656
2634,79.93715
2635,69.95629
2636,61.666256
2637,60.394615
2638,53.810814
2639,70.19329
2640,47.68074
2641,74.09953
2642,70.57127
2643,83.27487
2644,72.7233
2645,67.81819
2646,57.03622
2647,93.01089
2648,63.062046
2649,50.285618
2650,65.64774
2651,82.69328
2652,56.68415
2653,67.74534
2654,49.956512
2655,39.30679
2656,77.66832
2657,67.99744
2658,71.99515
2659,52.23637
2660,58.937798
2661,84.90579
2662,52.019806
2663,47.156197
2664,44.699078
2665,68.40738
2666,71.270935
2667,42.934002
2668,63.31102
2669,62.776962
2670,41.297886
2671,42.763496
2672,80.486534
2673,58.232254
2674,29.303303
2675,66.82167
2676,61.230133
2677,51.614525
2678,70.76231
2679,41.5486
2680,44.655376
2681,66.5233
2682,75.36801
2683,63.134
2684,69.938
2685,51.130737
2686,83.067764
2687,75.91614
2688,40.23039
2689,56.32245
2690,58.707836
2691,80.09367
2692,64.981155
2693,79.17192
2694,63.348206
2695,63.85766
2696,69.319275
2697,90.68871
2698,50.416874
2699,83.24203
2700,47.48954
2701,84.832596
2702,35.848328
2703,69.66285
2704,47.45153
2705,37.70124
2706,62.581696
2707,59.181664
2708,65.164276
2709,58.21556
2710,41.072464
2711,64.86378
2712,82.353966
2713,85.46797
2714,76.24714
2715,53.481857
2716,50.61336
2717,56.69079
2718,73.16684
2719,61.826004
2720,34.368362
2721,66.826744
2722,47.048607
2723,56.48763
2724,72.6552
2725,45.973362
2726,69.187546
2727,50.276318
2728,60.7503
2729,57.762596
2730,62.120247
2731,49.84753
2732,69.90116
2733,94.31
2734,52.571854
2735,62.303265
2736,52.25053
2737,65.19593
2738,54.56231
2739,65.88381
2740,100.993515
2741,66.50488
2742,47.05368
2743,69.21068
2744,77.236664
2745,49.633682
2746,41.409004
2747,67.821976
2748,82.241104
2749,69.059166
2750,85.94442
2751,40.108215
2752,56.529125
2753,48.32184
2754,55.0639
2755,47.00525
2756,57.535545
2757,63.614468
2758,62.236835
2759,40.120644
2760,73.066345
2761,62.915554
2762,39.157265
2763,46.686756
2764,77.43552
2765,86.144905
2766,110.00958
2767,60.352516
2768,59.881897
2769,50.8338
2770,60.734383
2771,74.854576
2772,72.6476
2773,77.44182
2774,72.74921
2775,80.12062
2776,25.599125
2777,32.322964
2778,60.966442
2779,54.104427
2780,58.126846
2781,73.36816
2782,60.975983
2783,72.41856
2784,34.238617
2785,57.485813
2786,71.00365
2787,68.05401
2788,85.05065
2789,60.77742
2790,43.26407
2791,45.015358
2792,74.4404
2793,65.934814
2794,60.654785
2795,55.300102
2796,99.979996
2797,63.955437
2798,62.247128
2799,68.81371
2800,68.488945
2801,69.972946
2802,53.573887
2803,34.3509
2804,37.81479
2805,54.098373
2806,68.20658
2807,77.00667
2808,61.685394
2809,68.31917
2810,70.46629
2811,53.321037
2812,41.146545
2813,70.46799
2814,62.882595
2815,47.544483
2816,39.288048
2817,58.023598
2818,46.76969
2819,79.33743
2820,60.83897
2821,78.95741
2822,59.182102
2823,47.78221
2824,63.65473
2825,84.56392
2826,61.116287
2827,95.077835
2828,68.89353
2829,58.978775
2830,56.80513
2831,79.43648
2832,62.374016
2833,70.041626
2834,53.175777
2835,58.501892
2836,67.60347
2837,47.370037
2838,61.955105
2839,86.513885
2840,40.36212
2841,65.61316
2842,66.74505
2843,65.360245
2844,84.61954
2845,60.182926
2846,82.45073
2847,79.919075
2848,59.4118
2849,56.575134
2850,101.519394
2851,55.76793
2852,42.122044
2853,26.563473
2854,51.222225
2855,54.903053
2856,76.034256
2857,57.172314
2858,55.404037
2859,75.64311
2860,62.054344
2861,63.082733
2862,75.948975
2863,71.81476
2864,73.34958
2865,56.779808
2866,56.742897
2867,64.07553
2868,66.25865
2869,97.81177
2870,58.332283
2871,51.659542
2872,85.71377
2873,59.16879
2874,48.45742
2875,42.164772
2876,71.40719
2877,80.14034
2878,45.080757
2879,68.56389
2880,80.283905
2881,66.667725
2882,53.654488
2883,52.594524
2884,49.873203
2885,89.74112
2886,31.221445
2887,49.705738
2888,56.93609
2889,56.91313
2890,76.70665
2891,56.759903
2892,73.297646
2893,55.9706
2894,43.594772
2895,60.882374
2896,76.2133
2897,64.91515
2898,77.144875
2899,46.395702
2900,50.28916
2901,63.49221
2902,36.60885
2903,92.6039
2904,70.67006
2905,74.403854
2906,47.41477
2907,59.303226
2908,51.73712
2909,95.90367
2910,55.485928
2911,56.376396
2912,36.85206
2913,61.53345
2914,70.99509
2915,50.162792
2916,77.248116
2917,82.8752
2918,67.986176
2919,49.989918
2920,68.57525
2921,57.32465
2922,47.587345
2923,61.098007
2924,59.481476
2925,71.55703
2926,53.320156
2927,51.326843
2928,54.110825
2929,62.1579
2930,57.627975
2931,54.389755
2932,54.365414
2933,67.06491
2934,76.67251
2935,81.57858
2936,62.964134
2937,73.9144
2938,71.29811
2939,66.26394
2940,43.86348
2941,74.0846
2942,55.959496
2943,86.127625
2944,68.51684
2945,61.06388
2946,92.478485
2947,49.135612
2948,67.63278
2949,74.86246
2950,53.79476
2951,52.148746
2952,19.030497
2953,91.36337
2954,66.49351
2955,84.35654
2956,62.72558
2957,54.60302
2958,68.441635
2959,36.17306
2960,53.340355
2961,77.84314
2962,50.940228
2963,74.59651
2964,60.187576
2965,67.133026
2966,91.80063
2967,73.23692
2968,73.20303
2969,83.49229
2970,64.56734
2971,46.196747
2972,42.24179
2973,65.22562
2974,95.08682
2975,44.303604
2976,68.145386
2977,59.571663
2978,73.18129
2979,63.45934
2980,50.323097
2981,77.078964
2982,72.97998
2983,62.674194
2984,81.090004
2985,45.656967
2986,59.93479
2987,57.533764
2988,75.85234
2989,71.7416
2990,137.94833
2991,51.685295
2992,71.860565
2993,57.443123
2994,60.85093
2995,43.543507
2996,50.968193
2997,60.090984
2998,64.69541
2999,83.33203
3000,69.576485
3001,65.90074
3002,75.08475
3003,81.51749
3004,69.16278
3005,73.679794
3006,59.84169
3007,56.069916
3008,31.438805
3009,80.67883
3010,59.53803
3011,68.72458
3012,55.510273
3013,70.69538
3014,67.12352
3015,55.766876
3016,50.458267
3017,63.58078
3018,61.912746
3019,61.904587
3020,73.927444
3021,56.64451
3022,48.925594
3023,61.967762
3024,93.08148
3025,60.58515
3026,46.0366
3027,59.64657
3028,65.2413
3029,108.90836
3030,35.934048
3031,62.876434
3032,69.47223
3033,68.56516
3034,59.994358
3035,72.75294
3036,72.04115
3037,63.921783
3038,78.86839
3039,58.12271
3040,50.78112
3041,69.4021
3042,60.072353
3043,62.232147
3044,50.50004
3045,75.01149
3046,53.762962
3047,58.053894
3048,53.539307
3049,66.04818
3050,59.111214
3051,86.384415
3052,65.28024
3053,48.008766
3054,49.290813
3055,69.52387
3056,66.692215
3057,54.551094
3058,70.29834
3059,42.773365
3060,51.589897
3061,93.39159
3062,73.23651
3063,79.42944
3064,46.878544
3065,87.52533
3066,57.219437
3067,84.72734
3068,63.73522
3069,62.19805
3070,60.78325
3071,65.07245
3072,98.03578
3073,57.315872
3074,37.382378
3075,36.779045
3076,64.707466
3077,33.885887
3078,59.960785
3079,91.00562
3080,45.91844
3081,57.00173
3082,50.50301
3083,55.652367
3084,72.53233
3085,72.39209
3086,87.117935
3087,58.533714
3088,56.105827
3089,43.473015
3090,74.654686
3091,73.69742
3092,68.97412
3093,54.04788
3094,60.51634
3095,65.26539
3096,49.103043
3097,60.83773
3098,72.513626
3099,72.20074
3100,58.457424
3101,68.499054
3102,61.192955
3103,91.691635
3104,63.821247
3105,47.93827
3106,59.360714
3107,62.900337
3108,84.07676
3109,55.13664
3110,57.236782
3111,53.744263
3112,67.52042
3113,63.766342
3114,81.52573
3115,49.594685
3116,59.11488
3117,76.218124
3118,86.09627
3119,55.66004
3120,62.27036
3121,53.383705
3122,59.14439
3123,74.8179
3124,43.846825
3125,54.92614
3126,48.978027
3127,53.048607
3128,79.62055
3129,93.93228
3130,60.200157
3131,56.247757
3132,47.75174
3133,64.97514
3134,116.27832
3135,57.099716
3136,80.06638
3137,73.31697
3138,66.68605
3139,63.983593
3140,65.221085
3141,57.37786
3142,67.50523
3143,64.56874
3144,60.97728
3145,49.07872
3146,86.105675
3147,51.525368
3148,60.39776
3149,56.389103
3150,53.128258
3151,62.66754
3152,46.25579
3153,62.918503
3154,52.828743
3155,61.541973
3156,53.72388
3157,68.87553
3158,96.13197
3159,63.092255
3160,67.24289
3161,57.657654
3162,46.38622
3163,51.16027
3164,65.79035
3165,72.584496
3166,60.721058
3167,71.956726
3168,93.95302
3169,45.030373
3170,60.775284
3171,57.74942
3172,39.9271
3173,56.073296
3174,34.01812
3175,49.976555
3176,56.726902
3177,63.43944
3178,62.700127
3179,59.33531
3180,58.881306
3181,65.984055
3182,66.92699
3183,76.14104
3184,75.3868
3185,69.28939
3186,73.517
3187,62.18412
3188,58.9237
3189,80.23622
3190,70.885315
3191,84.330246
3192,66.68905
3193,59.416443
3194,49.972076
3195,72.69632
3196,60.1111
3197,71.34154
3198,79.47807
3199,27.549152
3200,48.61722
3201,50.42736
3202,80.019226
3203,84.97084
3204,79.5383
3205,80.24525
3206,53.53541
3207,68.318054
3208,42.43167
3209,83.17143
3210,50.279446
3211,47.64396
3212,55.13956
3213,50.38285
3214,65.13399
3215,50.111076
3216,56.67147
3217,71.46936
3218,71.93144
3219,61.968323
3220,60.0773
3221,68.825226
3222,70.25955
3223,68.37929
3224,59.26319
3225,53.799496
3226,56.518715
3227,66.34075
3228,46.306335
3229,51.02266
3230,48.09893
3231,81.86918
3232,59.63311
3233,51.092438
3234,70.86951
3235,48.39264
3236,80.92656
3237,74.07994
3238,94.24211
3239,47.817856
3240,60.163456
3241,46.10044
3242,78.22431
3243,86.700714
3244,60.80273
3245,82.159195
3246,61.05899
3247,71.68794
3248,58.72773
3249,70.044815
3250,63.44758
3251,61.59172
3252,67.57126
3253,80.499245
3254,92.93205
3255,54.137466
3256,76.55583
3257,87.387054
3258,64.86629
3259,53.11648
3260,73.14577
3261,46.591385
3262,107.49226
3263,44.366913
3264,55.0102
3265,76.8356
3266,51.750305
3267,84.91382
3268,61.86354
3269,46.32291
3270,62.100792
3271,77.75472
3272,58.325256
3273,69.216194
3274,52.797935
3275,69.84804
3276,62.990185
3277,57.893265
3278,58.284664
3279,38.216812
3280,83.99712
3281,62.771973
3282,99.00112
3283,82.72793
3284,56.26566
3285,45.292248
3286,79.94684
3287,57.758854
3288,50.88909
3289,79.50129
3290,69.84596
3291,49.09691
3292,83.27046
3293,44.28415
3294,58.41927
3295,54.72339
3296,89.69415
3297,40.20572
3298,68.11501
3299,57.446968
3300,43.67597
3301,61.196728
3302,56.25049
3303,82.58199
3304,47.375183
3305,51.087997
3306,46.90187
3307,76.37962
3308,58.55974
3309,125.8343
3310,69.33271
3311,83.66505
3312,62.211327
3313,49.811043
3314,86.12515
3315,47.969894
3316,61.327988
3317,52.4415
3318,53.9928
3319,51.649788
3320,64.60283
3321,81.21248
3322,65.818695
3323,53.330017
3324,76.80614
3325,66.75651
3326,66.91779
3327,36.798904
3328,45.736206
3329,59.255135
3330,67.86456
3331,16.813717
3332,83.63194
3333,74.77666
3334,67.481285
3335,52.349655
3336,46.13437
3337,70.00754
3338,62.28157
3339,61.833847
3340,53.003456
3341,52.28894
3342,50.70511
3343,64.47763
3344,51.772766
3345,70.27293
3346,72.668076
3347,65.701324
3348,58.267
3349,63.108215
3350,64.693115
3351,40.624252
3352,54.019306
3353,63.834045
3354,83.3076
3355,68.878494
3356,78.93076
3357,50.529236
3358,111.88141
3359,83.794075
3360,60.368187
3361,62.463486
3362,47.779324
3363,78.97109
3364,62.791
3365,74.687454
3366,66.82007
3367,91.331985
3368,63.01794
3369,53.53199
3370,51.483
3371,62.023354
3372,61.305733
3373,85.23489
3374,43.905
3375,72.520325
3376,47.324448
3377,64.90875
3378,42.979942
3379,78.96135
3380,90.383644
3381,68.34089
3382,61.594807
3383,60.2581
3384,62.15838
3385,61.52168
3386,91.957985
3387,50.98738
3388,64.96561
3389,66.54018
3390,53.98763
3391,81.79335
3392,52.444542
3393,36.57267
3394,53.440422
3395,50.40008
3396,68.07983
3397,61.034004
3398,52.37441
3399,62.784683
3400,36.166412
3401,67.95252
3402,68.89923
3403,57.964222
3404,82.79479
3405,58.983997
3406,68.54241
3407,43.841423
3408,65.55713
3409,54.41048
3410,51.618675
3411,52.53797
3412,67.62037
3413,46.885162
3414,58.99446
3415,71.97026
3416,50.77205
3417,88.00231
3418,71.736664
3419,58.29801
3420,61.506172
3421,40.474365
3422,55.846138
3423,53.42874
3424,57.89344
3425,79.50798
3426,52.495365
3427,67.36066
3428,65.56765
3429,70.1481
3430,44.171143
3431,70.53163
3432,48.095474
3433,82.578094
3434,65.36534
3435,72.1921
3436,64.69053
3437,59.925755
3438,83.187
3439,86.240036
3440,70.30959
3441,58.13729
3442,57.616375
3443,63.141846
3444,42.267994
3445,93.68599
3446,51.87097
3447,88.916336
3448,55.704475
3449,56.064293
3450,71.827576
3451,88.065506
3452,48.70017
3453,87.31365
3454,66.95365
3455,59.22439
3456,56.988556
3457,66.16888
3458,57.03689
3459,68.418976
3460,62.978607
3461,79.470146
3462,60.22911
3463,55.771416
3464,32.042404
3465,78.56684
3466,94.89144
3467,70.129364
3468,68.40866
3469,62.7718
3470,46.644867
3471,74.8141
3472,57.21158
3473,92.34367
3474,67.8
3475,60.297535
3476,77.98778
3477,67.870705
3478,55.947395
3479,52.964104
3480,84.70452
3481,53.529316
3482,43.235313
3483,64.89563
3484,76.05144
3485,40.336437
3486,31.207117
3487,48.163788
3488,72.3483
3489,73.75606
3490,88.83813
3491,57.53482
3492,54.451965
3493,88.231346
3494,49.135445
3495,70.94218
3496,61.62954
3497,89.63008
3498,62.00982
3499,66.076195
3500,70.561844
3501,53.375122
3502,66.83268
3503,46.882595
3504,54.1544
3505,36.46732
3506,66.717804
3507,54.249817
3508,65.35187
3509,83.83802
3510,64.918655
3511,60.64718
3512,83.64801
3513,76.27394
3514,46.80252
3515,72.87393
3516,68.39438
3517,42.726974
3518,59.950363
3519,49.19781
3520,61.696632
3521,79.34761
3522,39.414436
3523,47.78231
3524,81.54725
3525,83.26502
3526,89.44548
3527,86.21678
3528,46.9287
3529,72.19785
3530,134.0563
3531,49.021435
3532,40.46581
3533,89.997986
3534,51.738636
3535,38.74152
3536,79.74201
3537,42.584984
3538,78.11578
3539,71.58979
3540,79.548325
3541,63.671234
3542,53.891853
3543,52.502644
3544,88.80575
3545,78.94618
3546,74.8802
3547,81.687126
3548,64.40178
3549,50.886047
3550,64.879196
3551,130.34813
3552,42.52922
3553,48.85642
3554,80.054855
3555,48.6016
3556,84.72924
3557,57.960365
3558,94.452446
3559,48.26616
3560,49.702477
3561,76.10003
3562,60.73043
3563,49.53476
3564,56.963554
3565,66.30086
3566,58.829243
3567,71.550766
3568,60.105385
3569,50.8869
3570,80.47566
3571,68.052986
3572,69.41184
3573,49.849327
3574,54.657043
3575,60.14868
3576,79.777756
3577,71.11658
3578,81.93898
3579,48.495605
3580,84.71431
3581,62.014908
3582,51.004498
3583,86.45824
3584,68.41492
3585,66.81427
3586,71.259155
3587,71.07114
3588,72.39268
3589,71.089195
3590,65.33239
3591,69.61594
3592,60.226624
3593,54.485306
3594,44.47254
3595,46.08811
3596,49.924843
3597,61.381786
3598,44.25152
3599,45.86133
3600,66.50375
3601,67.245285
3602,70.926056
3603,44.85483
3604,96.986176
3605,100.093506
3606,49.420563
3607,96.76976
3608,57.19083
3609,56.043518
3610,48.65449
3611,48.493103
3612,52.8544
3613,48.578773
3614,63.101887
3615,63.288597
3616,42.46514
3617,66.25537
3618,59.2937
3619,81.001236
3620,70.38318
3621,64.205124
3622,53.40551
3623,48.78047
3624,57.632774
3625,91.209335
3626,67.17613
